"country",".key",".index",".value",".model_desc"
"Germany","actual",2010-08-18,631.33,"ACTUAL"
"Germany","actual",2010-08-19,671.25,"ACTUAL"
"Germany","actual",2010-08-20,385.7,"ACTUAL"
"Germany","actual",2010-08-21,0,"ACTUAL"
"Germany","actual",2010-08-22,471.8,"ACTUAL"
"Germany","actual",2010-08-23,0,"ACTUAL"
"Germany","actual",2010-08-24,881.8,"ACTUAL"
"Germany","actual",2010-08-25,669.73,"ACTUAL"
"Germany","actual",2010-08-26,724.8,"ACTUAL"
"Germany","actual",2010-08-27,0,"ACTUAL"
"Germany","actual",2010-08-28,0,"ACTUAL"
"Germany","actual",2010-08-29,0,"ACTUAL"
"Germany","actual",2010-08-30,0,"ACTUAL"
"Germany","actual",2010-08-31,360.8,"ACTUAL"
"Germany","actual",2010-09-01,975.92,"ACTUAL"
"Germany","actual",2010-09-02,103,"ACTUAL"
"Germany","actual",2010-09-03,0,"ACTUAL"
"Germany","actual",2010-09-04,0,"ACTUAL"
"Germany","actual",2010-09-05,619.14,"ACTUAL"
"Germany","actual",2010-09-06,468,"ACTUAL"
"Germany","actual",2010-09-07,256.99,"ACTUAL"
"Germany","actual",2010-09-08,620.48,"ACTUAL"
"Germany","actual",2010-09-09,1270.65,"ACTUAL"
"Germany","actual",2010-09-10,675.17,"ACTUAL"
"Germany","actual",2010-09-11,0,"ACTUAL"
"Germany","actual",2010-09-12,0,"ACTUAL"
"Germany","actual",2010-09-13,642.77,"ACTUAL"
"Germany","actual",2010-09-14,1456.14,"ACTUAL"
"Germany","actual",2010-09-15,3676.33,"ACTUAL"
"Germany","actual",2010-09-16,177.8,"ACTUAL"
"Germany","actual",2010-09-17,397.82,"ACTUAL"
"Germany","actual",2010-09-18,0,"ACTUAL"
"Germany","actual",2010-09-19,0,"ACTUAL"
"Germany","actual",2010-09-20,1173.61,"ACTUAL"
"Germany","actual",2010-09-21,504.51,"ACTUAL"
"Germany","actual",2010-09-22,0,"ACTUAL"
"Germany","actual",2010-09-23,0,"ACTUAL"
"Germany","actual",2010-09-24,0,"ACTUAL"
"Germany","actual",2010-09-25,0,"ACTUAL"
"Germany","actual",2010-09-26,0,"ACTUAL"
"Germany","actual",2010-09-27,1422.78,"ACTUAL"
"Germany","actual",2010-09-28,1221.28,"ACTUAL"
"Germany","actual",2010-09-29,0,"ACTUAL"
"Germany","actual",2010-09-30,2077.79,"ACTUAL"
"Germany","actual",2010-10-01,485.95,"ACTUAL"
"Germany","actual",2010-10-02,0,"ACTUAL"
"Germany","actual",2010-10-03,239.01,"ACTUAL"
"Germany","actual",2010-10-04,1747.26,"ACTUAL"
"Germany","actual",2010-10-05,1254.55,"ACTUAL"
"Germany","actual",2010-10-06,1962.8,"ACTUAL"
"Germany","actual",2010-10-07,426.37,"ACTUAL"
"Germany","actual",2010-10-08,1012.15,"ACTUAL"
"Germany","actual",2010-10-09,0,"ACTUAL"
"Germany","actual",2010-10-10,0,"ACTUAL"
"Germany","actual",2010-10-11,0,"ACTUAL"
"Germany","actual",2010-10-12,1637.4,"ACTUAL"
"Germany","actual",2010-10-13,1057.8,"ACTUAL"
"Germany","actual",2010-10-14,0,"ACTUAL"
"Germany","actual",2010-10-15,1348.21,"ACTUAL"
"Germany","actual",2010-10-16,0,"ACTUAL"
"Germany","actual",2010-10-17,0,"ACTUAL"
"Germany","actual",2010-10-18,882.51,"ACTUAL"
"Germany","actual",2010-10-19,2005.39,"ACTUAL"
"Germany","actual",2010-10-20,445.43,"ACTUAL"
"Germany","actual",2010-10-21,0,"ACTUAL"
"Germany","actual",2010-10-22,1087.76,"ACTUAL"
"Germany","actual",2010-10-23,0,"ACTUAL"
"Germany","actual",2010-10-24,677.96,"ACTUAL"
"Germany","actual",2010-10-25,681.88,"ACTUAL"
"Germany","actual",2010-10-26,1738.16,"ACTUAL"
"Germany","actual",2010-10-27,54,"ACTUAL"
"Germany","actual",2010-10-28,0,"ACTUAL"
"Germany","actual",2010-10-29,2315.69,"ACTUAL"
"Germany","actual",2010-10-30,0,"ACTUAL"
"Germany","actual",2010-10-31,501.35,"ACTUAL"
"Germany","actual",2010-11-01,452,"ACTUAL"
"Germany","actual",2010-11-02,1769.77,"ACTUAL"
"Germany","actual",2010-11-03,619.5,"ACTUAL"
"Germany","actual",2010-11-04,3993.64,"ACTUAL"
"Germany","actual",2010-11-05,4170.08,"ACTUAL"
"Germany","actual",2010-11-06,0,"ACTUAL"
"Germany","actual",2010-11-07,951.82,"ACTUAL"
"Germany","actual",2010-11-08,1493.39,"ACTUAL"
"Germany","actual",2010-11-09,0,"ACTUAL"
"Germany","actual",2010-11-10,389.5,"ACTUAL"
"Germany","actual",2010-11-11,0,"ACTUAL"
"Germany","actual",2010-11-12,1879.55,"ACTUAL"
"Germany","actual",2010-11-13,0,"ACTUAL"
"Germany","actual",2010-11-14,0,"ACTUAL"
"Germany","actual",2010-11-15,1772.3,"ACTUAL"
"Germany","actual",2010-11-16,1216.04,"ACTUAL"
"Germany","actual",2010-11-17,0,"ACTUAL"
"Germany","actual",2010-11-18,1742.62,"ACTUAL"
"Germany","actual",2010-11-19,573.4,"ACTUAL"
"Germany","actual",2010-11-20,0,"ACTUAL"
"Germany","actual",2010-11-21,828.15,"ACTUAL"
"Germany","actual",2010-11-22,1104.44,"ACTUAL"
"Germany","actual",2010-11-23,200.19,"ACTUAL"
"Germany","actual",2010-11-24,0,"ACTUAL"
"Germany","actual",2010-11-25,0,"ACTUAL"
"Germany","actual",2010-11-26,1624.96,"ACTUAL"
"Germany","actual",2010-11-27,0,"ACTUAL"
"Germany","actual",2010-11-28,2707.11,"ACTUAL"
"Germany","actual",2010-11-29,160.8,"ACTUAL"
"Germany","actual",2010-11-30,2591.25,"ACTUAL"
"Germany","actual",2010-12-01,522.96,"ACTUAL"
"Germany","actual",2010-12-02,310.7,"ACTUAL"
"Germany","actual",2010-12-03,1111.06,"ACTUAL"
"Germany","actual",2010-12-04,0,"ACTUAL"
"Germany","actual",2010-12-05,4953.38,"ACTUAL"
"Germany","actual",2010-12-06,392.88,"ACTUAL"
"Germany","actual",2010-12-07,1193.6,"ACTUAL"
"Germany","actual",2010-12-08,1045.4,"ACTUAL"
"Germany","actual",2010-12-09,1838.18,"ACTUAL"
"Germany","actual",2010-12-10,2360.41,"ACTUAL"
"Germany","actual",2010-12-11,0,"ACTUAL"
"Germany","actual",2010-12-12,0,"ACTUAL"
"Germany","actual",2010-12-13,12.45,"ACTUAL"
"Germany","actual",2010-12-14,0,"ACTUAL"
"Germany","actual",2010-12-15,0,"ACTUAL"
"Germany","actual",2010-12-16,0,"ACTUAL"
"Germany","actual",2010-12-17,4690.82,"ACTUAL"
"Germany","actual",2010-12-18,0,"ACTUAL"
"Germany","actual",2010-12-19,469.87,"ACTUAL"
"Germany","actual",2010-12-20,631.96,"ACTUAL"
"Germany","actual",2010-12-21,0,"ACTUAL"
"Germany","actual",2010-12-22,0,"ACTUAL"
"Germany","actual",2010-12-23,1391.55,"ACTUAL"
"Germany","actual",2010-12-24,0,"ACTUAL"
"Germany","actual",2010-12-25,0,"ACTUAL"
"Germany","actual",2010-12-26,0,"ACTUAL"
"Germany","actual",2010-12-27,0,"ACTUAL"
"Germany","actual",2010-12-28,0,"ACTUAL"
"Germany","actual",2010-12-29,0,"ACTUAL"
"Germany","actual",2010-12-30,0,"ACTUAL"
"Germany","actual",2010-12-31,0,"ACTUAL"
"Germany","actual",2011-01-01,0,"ACTUAL"
"Germany","actual",2011-01-02,0,"ACTUAL"
"Germany","actual",2011-01-03,0,"ACTUAL"
"Germany","actual",2011-01-04,0,"ACTUAL"
"Germany","actual",2011-01-05,0,"ACTUAL"
"Germany","actual",2011-01-06,0,"ACTUAL"
"Germany","actual",2011-01-07,3976.13,"ACTUAL"
"Germany","actual",2011-01-08,0,"ACTUAL"
"Germany","actual",2011-01-09,0,"ACTUAL"
"Germany","actual",2011-01-10,682.33,"ACTUAL"
"Germany","actual",2011-01-11,144.26,"ACTUAL"
"Germany","actual",2011-01-12,250.65,"ACTUAL"
"Germany","actual",2011-01-13,753.45,"ACTUAL"
"Germany","actual",2011-01-14,534.02,"ACTUAL"
"Germany","actual",2011-01-15,0,"ACTUAL"
"Germany","actual",2011-01-16,0,"ACTUAL"
"Germany","actual",2011-01-17,1316.9,"ACTUAL"
"Germany","actual",2011-01-18,132.52,"ACTUAL"
"Germany","actual",2011-01-19,63,"ACTUAL"
"Germany","actual",2011-01-20,0,"ACTUAL"
"Germany","actual",2011-01-21,0,"ACTUAL"
"Germany","actual",2011-01-22,0,"ACTUAL"
"Germany","actual",2011-01-23,0,"ACTUAL"
"Germany","actual",2011-01-24,2364.78,"ACTUAL"
"Germany","actual",2011-01-25,2416.84,"ACTUAL"
"Germany","actual",2011-01-26,1175.76,"ACTUAL"
"Germany","actual",2011-01-27,767.99,"ACTUAL"
"Germany","actual",2011-01-28,0,"ACTUAL"
"Germany","actual",2011-01-29,0,"ACTUAL"
"Germany","actual",2011-01-30,0,"ACTUAL"
"Germany","actual",2011-01-31,2332.21,"ACTUAL"
"Germany","actual",2011-02-01,314.15,"ACTUAL"
"Germany","actual",2011-02-02,75.6,"ACTUAL"
"Germany","actual",2011-02-03,1712.04,"ACTUAL"
"Germany","actual",2011-02-04,0,"ACTUAL"
"Germany","actual",2011-02-05,0,"ACTUAL"
"Germany","actual",2011-02-06,0,"ACTUAL"
"Germany","actual",2011-02-07,0,"ACTUAL"
"Germany","actual",2011-02-08,0,"ACTUAL"
"Germany","actual",2011-02-09,168.9,"ACTUAL"
"Germany","actual",2011-02-10,351.95,"ACTUAL"
"Germany","actual",2011-02-11,2355.95,"ACTUAL"
"Germany","actual",2011-02-12,0,"ACTUAL"
"Germany","actual",2011-02-13,0,"ACTUAL"
"Germany","actual",2011-02-14,802.49,"ACTUAL"
"Germany","actual",2011-02-15,0,"ACTUAL"
"Germany","actual",2011-02-16,0,"ACTUAL"
"Germany","actual",2011-02-17,540.58,"ACTUAL"
"Germany","actual",2011-02-18,152.4,"ACTUAL"
"Germany","actual",2011-02-19,0,"ACTUAL"
"Germany","actual",2011-02-20,0,"ACTUAL"
"Germany","actual",2011-02-21,1418.29,"ACTUAL"
"Germany","actual",2011-02-22,0,"ACTUAL"
"Germany","actual",2011-02-23,388.3,"ACTUAL"
"Germany","actual",2011-02-24,0,"ACTUAL"
"Germany","actual",2011-02-25,1300.4,"ACTUAL"
"Germany","actual",2011-02-26,0,"ACTUAL"
"Germany","actual",2011-02-27,0,"ACTUAL"
"Germany","actual",2011-02-28,0,"ACTUAL"
"Germany","actual",2011-03-01,762.5,"ACTUAL"
"Germany","actual",2011-03-02,0,"ACTUAL"
"Germany","actual",2011-03-03,725.28,"ACTUAL"
"Germany","actual",2011-03-04,0,"ACTUAL"
"Germany","actual",2011-03-05,0,"ACTUAL"
"Germany","actual",2011-03-06,0,"ACTUAL"
"Germany","actual",2011-03-07,817.56,"ACTUAL"
"Germany","actual",2011-03-08,884.63,"ACTUAL"
"Germany","actual",2011-03-09,0,"ACTUAL"
"Germany","actual",2011-03-10,0,"ACTUAL"
"Germany","actual",2011-03-11,987.42,"ACTUAL"
"Germany","actual",2011-03-12,0,"ACTUAL"
"Germany","actual",2011-03-13,0,"ACTUAL"
"Germany","actual",2011-03-14,0,"ACTUAL"
"Germany","actual",2011-03-15,0,"ACTUAL"
"Germany","actual",2011-03-16,300.7,"ACTUAL"
"Germany","actual",2011-03-17,1363.2,"ACTUAL"
"Germany","actual",2011-03-18,2390.93,"ACTUAL"
"Germany","actual",2011-03-19,0,"ACTUAL"
"Germany","actual",2011-03-20,363.93,"ACTUAL"
"Germany","actual",2011-03-21,0,"ACTUAL"
"Germany","actual",2011-03-22,1319.98,"ACTUAL"
"Germany","actual",2011-03-23,0,"ACTUAL"
"Germany","actual",2011-03-24,0,"ACTUAL"
"Germany","actual",2011-03-25,2651.34,"ACTUAL"
"Germany","actual",2011-03-26,0,"ACTUAL"
"Germany","actual",2011-03-27,0,"ACTUAL"
"Germany","actual",2011-03-28,1089.54,"ACTUAL"
"Germany","actual",2011-03-29,0,"ACTUAL"
"Germany","actual",2011-03-30,418.7,"ACTUAL"
"Germany","actual",2011-03-31,316.98,"ACTUAL"
"Germany","actual",2011-04-01,348.68,"ACTUAL"
"Germany","actual",2011-04-02,0,"ACTUAL"
"Germany","actual",2011-04-03,0,"ACTUAL"
"Germany","actual",2011-04-04,674.29,"ACTUAL"
"Germany","actual",2011-04-05,0,"ACTUAL"
"Germany","actual",2011-04-06,0,"ACTUAL"
"Germany","actual",2011-04-07,415.7,"ACTUAL"
"Germany","actual",2011-04-08,1672.01,"ACTUAL"
"Germany","actual",2011-04-09,0,"ACTUAL"
"Germany","actual",2011-04-10,0,"ACTUAL"
"Germany","actual",2011-04-11,630.32,"ACTUAL"
"Germany","actual",2011-04-12,0,"ACTUAL"
"Germany","actual",2011-04-13,0,"ACTUAL"
"Germany","actual",2011-04-14,3440.31,"ACTUAL"
"Germany","actual",2011-04-15,0,"ACTUAL"
"Germany","actual",2011-04-16,0,"ACTUAL"
"Germany","actual",2011-04-17,0,"ACTUAL"
"Germany","actual",2011-04-18,222.75,"ACTUAL"
"Germany","actual",2011-04-19,2614.6,"ACTUAL"
"Germany","actual",2011-04-20,417.6,"ACTUAL"
"Germany","actual",2011-04-21,382.6,"ACTUAL"
"Germany","actual",2011-04-22,0,"ACTUAL"
"Germany","actual",2011-04-23,0,"ACTUAL"
"Germany","actual",2011-04-24,0,"ACTUAL"
"Germany","actual",2011-04-25,0,"ACTUAL"
"Germany","actual",2011-04-26,0,"ACTUAL"
"Germany","actual",2011-04-27,1209.8,"ACTUAL"
"Germany","actual",2011-04-28,286.88,"ACTUAL"
"Germany","actual",2011-04-29,0,"ACTUAL"
"Germany","actual",2011-04-30,0,"ACTUAL"
"Germany","actual",2011-05-01,1094.33,"ACTUAL"
"Germany","actual",2011-05-02,0,"ACTUAL"
"Germany","actual",2011-05-03,0,"ACTUAL"
"Germany","actual",2011-05-04,822.74,"ACTUAL"
"Germany","actual",2011-05-05,440.38,"ACTUAL"
"Germany","actual",2011-05-06,246.08,"ACTUAL"
"Germany","actual",2011-05-07,0,"ACTUAL"
"Germany","actual",2011-05-08,0,"ACTUAL"
"Germany","actual",2011-05-09,667.11,"ACTUAL"
"Germany","actual",2011-05-10,797.05,"ACTUAL"
"Germany","actual",2011-05-11,375,"ACTUAL"
"Germany","actual",2011-05-12,12165.25,"ACTUAL"
"Germany","actual",2011-05-13,881.2,"ACTUAL"
"Germany","actual",2011-05-14,0,"ACTUAL"
"Germany","actual",2011-05-15,0,"ACTUAL"
"Germany","actual",2011-05-16,0,"ACTUAL"
"Germany","actual",2011-05-17,760.28,"ACTUAL"
"Germany","actual",2011-05-18,0,"ACTUAL"
"Germany","actual",2011-05-19,2081.12,"ACTUAL"
"Germany","actual",2011-05-20,0,"ACTUAL"
"Germany","actual",2011-05-21,0,"ACTUAL"
"Germany","actual",2011-05-22,1703.81,"ACTUAL"
"Germany","actual",2011-05-23,1021.65,"ACTUAL"
"Germany","actual",2011-05-24,293.25,"ACTUAL"
"Germany","actual",2011-05-25,0,"ACTUAL"
"Germany","actual",2011-05-26,1027.53,"ACTUAL"
"Germany","actual",2011-05-27,716.73,"ACTUAL"
"Germany","actual",2011-05-28,0,"ACTUAL"
"Germany","actual",2011-05-29,582.73,"ACTUAL"
"Germany","actual",2011-05-30,0,"ACTUAL"
"Germany","actual",2011-05-31,74.96,"ACTUAL"
"Germany","actual",2011-06-01,672.19,"ACTUAL"
"Germany","actual",2011-06-02,1992.21,"ACTUAL"
"Germany","actual",2011-06-03,68.1,"ACTUAL"
"Germany","actual",2011-06-04,0,"ACTUAL"
"Germany","actual",2011-06-05,1002.63,"ACTUAL"
"Germany","actual",2011-06-06,512.8,"ACTUAL"
"Germany","actual",2011-06-07,0,"ACTUAL"
"Germany","actual",2011-06-08,0,"ACTUAL"
"Germany","actual",2011-06-09,475.14,"ACTUAL"
"Germany","actual",2011-06-10,627.4,"ACTUAL"
"Germany","actual",2011-06-11,0,"ACTUAL"
"Germany","actual",2011-06-12,583.2,"ACTUAL"
"Germany","actual",2011-06-13,2557.64,"ACTUAL"
"Germany","actual",2011-06-14,0,"ACTUAL"
"Germany","actual",2011-06-15,0,"ACTUAL"
"Germany","actual",2011-06-16,683.35,"ACTUAL"
"Germany","actual",2011-06-17,0,"ACTUAL"
"Germany","actual",2011-06-18,0,"ACTUAL"
"Germany","actual",2011-06-19,0,"ACTUAL"
"Germany","actual",2011-06-20,1965.74,"ACTUAL"
"Germany","actual",2011-06-21,427.76,"ACTUAL"
"Germany","actual",2011-06-22,0,"ACTUAL"
"Germany","actual",2011-06-23,276.93,"ACTUAL"
"Germany","actual",2011-06-24,185.64,"ACTUAL"
"Germany","actual",2011-06-25,0,"ACTUAL"
"Germany","actual",2011-06-26,44.25,"ACTUAL"
"Germany","actual",2011-06-27,0,"ACTUAL"
"Germany","actual",2011-06-28,0,"ACTUAL"
"Germany","actual",2011-06-29,0,"ACTUAL"
"Germany","actual",2011-06-30,1199.12,"ACTUAL"
"Germany","actual",2011-07-01,71.4,"ACTUAL"
"Germany","actual",2011-07-02,0,"ACTUAL"
"Germany","actual",2011-07-03,0,"ACTUAL"
"Germany","actual",2011-07-04,1418.1,"ACTUAL"
"Germany","actual",2011-07-05,0,"ACTUAL"
"Germany","actual",2011-07-06,0,"ACTUAL"
"Germany","actual",2011-07-07,1224.86,"ACTUAL"
"Germany","actual",2011-07-08,1001.69,"ACTUAL"
"Germany","actual",2011-07-09,0,"ACTUAL"
"Germany","actual",2011-07-10,0,"ACTUAL"
"Germany","actual",2011-07-11,0,"ACTUAL"
"Germany","actual",2011-07-12,558.96,"ACTUAL"
"Germany","actual",2011-07-13,281.71,"ACTUAL"
"Germany","actual",2011-07-14,1563.28,"ACTUAL"
"Germany","actual",2011-07-15,1337.11,"ACTUAL"
"Germany","actual",2011-07-16,0,"ACTUAL"
"Germany","actual",2011-07-17,345.23,"ACTUAL"
"Germany","actual",2011-07-18,0,"ACTUAL"
"Germany","actual",2011-07-19,2447.9,"ACTUAL"
"Germany","actual",2011-07-20,947.97,"ACTUAL"
"Germany","actual",2011-07-21,1905.63,"ACTUAL"
"Germany","actual",2011-07-22,768.02,"ACTUAL"
"Germany","actual",2011-07-23,0,"ACTUAL"
"Germany","actual",2011-07-24,612.1,"ACTUAL"
"Germany","actual",2011-07-25,1131.18,"ACTUAL"
"Germany","actual",2011-07-26,0,"ACTUAL"
"Germany","actual",2011-07-27,440.7,"ACTUAL"
"Germany","actual",2011-07-28,385.14,"ACTUAL"
"Germany","actual",2011-07-29,0,"ACTUAL"
"Germany","actual",2011-07-30,0,"ACTUAL"
"Germany","actual",2011-07-31,0,"ACTUAL"
"Germany","actual",2011-08-01,1089.18,"ACTUAL"
"Germany","actual",2011-08-02,1135.27,"ACTUAL"
"Germany","actual",2011-08-03,221.04,"ACTUAL"
"Germany","actual",2011-08-04,1287.98,"ACTUAL"
"Germany","actual",2011-08-05,1079.55,"ACTUAL"
"Germany","actual",2011-08-06,0,"ACTUAL"
"Germany","actual",2011-08-07,107.4,"ACTUAL"
"Germany","actual",2011-08-08,416.65,"ACTUAL"
"Germany","actual",2011-08-09,102.98,"ACTUAL"
"Germany","actual",2011-08-10,0,"ACTUAL"
"Germany","actual",2011-08-11,0,"ACTUAL"
"Germany","actual",2011-08-12,0,"ACTUAL"
"Germany","actual",2011-08-13,0,"ACTUAL"
"Germany","actual",2011-08-14,0,"ACTUAL"
"Germany","actual",2011-08-15,378.12,"ACTUAL"
"Germany","actual",2011-08-16,115.3,"ACTUAL"
"Germany","actual",2011-08-17,748.06,"ACTUAL"
"Germany","actual",2011-08-18,0,"ACTUAL"
"Germany","actual",2011-08-19,882.63,"ACTUAL"
"Germany","actual",2011-08-20,0,"ACTUAL"
"Germany","actual",2011-08-21,324.83,"ACTUAL"
"Germany","actual",2011-08-22,2269.37,"ACTUAL"
"Germany","actual",2011-08-23,487.17,"ACTUAL"
"Germany","actual",2011-08-24,1709.43,"ACTUAL"
"Germany","actual",2011-08-25,620.15,"ACTUAL"
"Germany","actual",2011-08-26,405.13,"ACTUAL"
"Germany","actual",2011-08-27,0,"ACTUAL"
"Germany","actual",2011-08-28,0,"ACTUAL"
"Germany","actual",2011-08-29,0,"ACTUAL"
"Germany","actual",2011-08-30,403.83,"ACTUAL"
"Germany","actual",2011-08-31,5436.7,"ACTUAL"
"Germany","actual",2011-09-01,0,"ACTUAL"
"Germany","actual",2011-09-02,465.68,"ACTUAL"
"Germany","actual",2011-09-03,0,"ACTUAL"
"Germany","actual",2011-09-04,2390.71,"ACTUAL"
"Germany","actual",2011-09-05,0,"ACTUAL"
"Germany","actual",2011-09-06,1002.44,"ACTUAL"
"Germany","actual",2011-09-07,0,"ACTUAL"
"Germany","actual",2011-09-08,1253.38,"ACTUAL"
"Germany","actual",2011-09-09,0,"ACTUAL"
"Germany","actual",2011-09-10,0,"ACTUAL"
"Germany","actual",2011-09-11,1653.89,"ACTUAL"
"Germany","actual",2011-09-12,0,"ACTUAL"
"Germany","actual",2011-09-13,199.8,"ACTUAL"
"Germany","actual",2011-09-14,351.65,"ACTUAL"
"Germany","actual",2011-09-15,0,"ACTUAL"
"Germany","actual",2011-09-16,1257,"ACTUAL"
"Germany","actual",2011-09-17,0,"ACTUAL"
"Germany","actual",2011-09-18,0,"ACTUAL"
"Germany","actual",2011-09-19,2172.49,"ACTUAL"
"Germany","actual",2011-09-20,138.48,"ACTUAL"
"Germany","actual",2011-09-21,1049.04,"ACTUAL"
"Germany","actual",2011-09-22,708.23,"ACTUAL"
"Germany","actual",2011-09-23,2569.5,"ACTUAL"
"Germany","actual",2011-09-24,0,"ACTUAL"
"Germany","actual",2011-09-25,0,"ACTUAL"
"Germany","actual",2011-09-26,704.04,"ACTUAL"
"Germany","actual",2011-09-27,417.2,"ACTUAL"
"Germany","actual",2011-09-28,367.37,"ACTUAL"
"Germany","actual",2011-09-29,1108.38,"ACTUAL"
"Germany","actual",2011-09-30,281.94,"ACTUAL"
"Germany","actual",2011-10-01,0,"ACTUAL"
"Germany","actual",2011-10-02,0,"ACTUAL"
"Germany","actual",2011-10-03,0,"ACTUAL"
"Germany","actual",2011-10-04,0,"ACTUAL"
"Germany","actual",2011-10-05,4178.92,"ACTUAL"
"Germany","actual",2011-10-06,3954.53,"ACTUAL"
"Germany","actual",2011-10-07,2866.85,"ACTUAL"
"Germany","actual",2011-10-08,0,"ACTUAL"
"Germany","actual",2011-10-09,0,"ACTUAL"
"Germany","actual",2011-10-10,282.58,"ACTUAL"
"Germany","actual",2011-10-11,962.99,"ACTUAL"
"Germany","actual",2011-10-12,1232.91,"ACTUAL"
"Germany","actual",2011-10-13,2129.11,"ACTUAL"
"Germany","actual",2011-10-14,2541.78,"ACTUAL"
"Germany","actual",2011-10-15,0,"ACTUAL"
"Germany","actual",2011-10-16,0,"ACTUAL"
"Germany","actual",2011-10-17,3512.87,"ACTUAL"
"Germany","actual",2011-10-18,1315.27,"ACTUAL"
"Germany","actual",2011-10-19,2618.61,"ACTUAL"
"Germany","actual",2011-10-20,1118.05,"ACTUAL"
"Germany","actual",2011-10-21,1347.05,"ACTUAL"
"Germany","actual",2011-10-22,0,"ACTUAL"
"Germany","actual",2011-10-23,0,"ACTUAL"
"Germany","actual",2011-10-24,0,"ACTUAL"
"Germany","actual",2011-10-25,1097.16,"ACTUAL"
"Germany","actual",2011-10-26,119.74,"ACTUAL"
"Germany","actual",2011-10-27,485.64,"ACTUAL"
"Germany","actual",2011-10-28,1088.83,"ACTUAL"
"Germany","actual",2011-10-29,0,"ACTUAL"
"Germany","actual",2011-10-30,0,"ACTUAL"
"Germany","actual",2011-10-31,785.53,"ACTUAL"
"Germany","actual",2011-11-01,0,"ACTUAL"
"Germany","actual",2011-11-02,171.23,"ACTUAL"
"Germany","actual",2011-11-03,817.97,"ACTUAL"
"Germany","actual",2011-11-04,0,"ACTUAL"
"Germany","actual",2011-11-05,0,"ACTUAL"
"Germany","actual",2011-11-06,1184.05,"ACTUAL"
"Germany","actual",2011-11-07,548.85,"ACTUAL"
"Germany","actual",2011-11-08,0,"ACTUAL"
"Germany","actual",2011-11-09,449.4,"ACTUAL"
"Germany","actual",2011-11-10,1341.6,"ACTUAL"
"Germany","actual",2011-11-11,3028.82,"ACTUAL"
"Germany","actual",2011-11-12,0,"ACTUAL"
"Germany","actual",2011-11-13,0,"ACTUAL"
"Germany","actual",2011-11-14,598.38,"ACTUAL"
"Germany","actual",2011-11-15,893.41,"ACTUAL"
"Germany","actual",2011-11-16,3612.12,"ACTUAL"
"Germany","actual",2011-11-17,3720.96,"ACTUAL"
"Germany","actual",2011-11-18,1135.37,"ACTUAL"
"Germany","actual",2011-11-19,0,"ACTUAL"
"Germany","actual",2011-11-20,219,"ACTUAL"
"Germany","actual",2011-11-21,718.7,"ACTUAL"
"Germany","actual",2011-11-22,1055.37,"ACTUAL"
"Germany","actual",2011-11-23,712.01,"ACTUAL"
"Germany","actual",2011-11-24,4244.42,"ACTUAL"
"Germany","actual",2011-11-25,125.22,"ACTUAL"
"Germany","actual",2011-11-26,0,"ACTUAL"
"Germany","actual",2011-11-27,0,"ACTUAL"
"Germany","actual",2011-11-28,1409.88,"ACTUAL"
"Germany","actual",2011-11-29,1358.86,"ACTUAL"
"Germany","actual",2011-11-30,679.4,"ACTUAL"
"Germany","actual",2011-12-01,695.87,"ACTUAL"
"Germany","actual",2011-12-02,67,"ACTUAL"
"Germany","actual",2011-12-03,0,"ACTUAL"
"Germany","actual",2011-12-04,1179.87,"ACTUAL"
"Germany","actual",2011-12-05,284.25,"ACTUAL"
"Germany","actual",2011-12-06,0,"ACTUAL"
"Germany","actual",2011-12-07,2879.26,"ACTUAL"
"Germany","actual",2011-12-08,1188.2,"ACTUAL"
"Germany","actual",2011-12-09,1689.72,"ACTUAL"
"Germany","prediction",2011-12-10,1767.92609712697,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-11,1642.69719359323,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-12,1763.05627026905,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-13,1701.43293374706,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-14,1994.67564308836,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-15,1723.97213260867,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-16,1841.79145310288,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-17,1842.31561854562,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-18,1914.16945437923,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-19,1833.73547054188,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-20,1805.3261026091,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-21,2074.48400173356,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-22,1903.53848822796,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-23,1977.60816582798,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-24,1982.51601570444,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
"Germany","prediction",2011-12-25,1957.98461122804,"UPDATE: ARIMA(2,1,0)(0,0,2)[7]"
